"Bot";"StartTime";"EndTime";"RouteType";"TaskType"
28;300.1490013264;384.6401180029;"ROUTE_2";"OUTPUT"
30;286.4899999984;340.4059894383;"ROUTE_1";"INPUT"
30;340.4059894383;384.6847246997;"ROUTE_2";"INPUT"
56;235.6000000015;301.3889161535;"ROUTE_1";"OUTPUT"
56;301.3889161535;387.6166441105;"ROUTE_2";"OUTPUT"
74;215.8500000015;328.802981358;"ROUTE_1";"INPUT"
74;328.802981358;390.9279155433;"ROUTE_2";"INPUT"
58;258.5998999961;337.267243214;"ROUTE_1";"INPUT"
58;337.267243214;391.0615492389;"ROUTE_2";"INPUT"
85;268.670099996;315.4056693912;"ROUTE_1";"OUTPUT"
85;315.4056693912;393.2977748886;"ROUTE_2";"OUTPUT"
57;283.0999999978;333.4235018231;"ROUTE_1";"OUTPUT"
57;333.4235018231;396.4226743206;"ROUTE_2";"OUTPUT"
97;279.0413000025;338.6751809604;"ROUTE_1";"INPUT"
97;338.6751809604;396.6733516119;"ROUTE_2";"INPUT"
53;250.9186000004;324.9674431905;"ROUTE_1";"OUTPUT"
53;324.9674431905;397.7329204641;"ROUTE_2";"OUTPUT"
82;256.3498999998;323.1945077591;"ROUTE_1";"OUTPUT"
82;323.1945077591;399.1322461963;"ROUTE_2";"OUTPUT"
12;280.1613999978;326.4876092635;"ROUTE_1";"OUTPUT"
12;326.4876092635;400.8555579297;"ROUTE_2";"OUTPUT"
26;276.25;339.9904156514;"ROUTE_1";"OUTPUT"
26;339.9904156514;402.2900808007;"ROUTE_2";"OUTPUT"
13;259.332100004;302.6961557418;"ROUTE_1";"OUTPUT"
13;302.6961557418;402.9131629691;"ROUTE_2";"OUTPUT"
65;265.8500000015;332.0493359007;"ROUTE_1";"OUTPUT"
65;332.0493359007;404.0484176017;"ROUTE_2";"OUTPUT"
24;243.3498999998;294.4670723788;"ROUTE_1";"OUTPUT"
24;294.4670723788;405.0562061742;"ROUTE_2";"OUTPUT"
69;299.132600002;357.5158812031;"ROUTE_1";"INPUT"
69;357.5158812031;406.2566173524;"ROUTE_2";"INPUT"
78;302.1759000011;359.7365895063;"ROUTE_1";"INPUT"
78;359.7365895063;406.3214497678;"ROUTE_2";"INPUT"
19;191.4734000005;359.6275720075;"ROUTE_1";"INPUT"
19;359.6275720075;406.8157188818;"ROUTE_2";"INPUT"
18;272.9880999997;339.7738670558;"ROUTE_1";"INPUT"
18;339.7738670558;407.5816712677;"ROUTE_2";"INPUT"
44;225.1000000015;302.1961971745;"ROUTE_1";"OUTPUT"
44;302.1961971745;407.9705208726;"ROUTE_2";"OUTPUT"
35;286.8499999978;324.7717608549;"ROUTE_1";"OUTPUT"
35;324.7717608549;408.4012766965;"ROUTE_2";"OUTPUT"
39;266.5998999961;343.2869382352;"ROUTE_1";"OUTPUT"
39;343.2869382352;409.4871399142;"ROUTE_2";"OUTPUT"
76;273.8499999978;359.695731394;"ROUTE_1";"INPUT"
76;359.695731394;410.4412099421;"ROUTE_2";"INPUT"
34;228.8500000015;342.8788259923;"ROUTE_1";"INPUT"
34;342.8788259923;410.5824374631;"ROUTE_2";"INPUT"
33;279.1183000021;334.1356468052;"ROUTE_1";"INPUT"
33;334.1356468052;411.2451419942;"ROUTE_2";"INPUT"
46;279.6999999993;361.07995601;"ROUTE_1";"INPUT"
46;361.07995601;417.0999943987;"ROUTE_2";"INPUT"
7;250.3000000007;317.8745303117;"ROUTE_1";"OUTPUT"
7;317.8745303117;418.590496067;"ROUTE_2";"OUTPUT"
87;268.5998999998;345.1650381014;"ROUTE_1";"OUTPUT"
87;345.1650381014;419.7983214743;"ROUTE_2";"OUTPUT"
54;230.5998999961;304.3752971552;"ROUTE_1";"OUTPUT"
54;304.3752971552;419.8616421297;"ROUTE_2";"OUTPUT"
81;296.2480999976;378.8309961259;"ROUTE_1";"INPUT"
81;378.8309961259;420.6792967692;"ROUTE_2";"INPUT"
98;278.3498999961;348.7088715658;"ROUTE_1";"OUTPUT"
98;348.7088715658;421.5772703215;"ROUTE_2";"OUTPUT"
63;305.6605999991;360.6477638185;"ROUTE_1";"INPUT"
63;360.6477638185;421.6956084147;"ROUTE_2";"INPUT"
96;291.3498999961;356.9680516571;"ROUTE_1";"OUTPUT"
96;356.9680516571;422.8736943156;"ROUTE_2";"OUTPUT"
71;277.8859999999;361.8712439761;"ROUTE_1";"INPUT"
71;361.8712439761;423.3995455131;"ROUTE_2";"INPUT"
2;300.2091999985;365.4747000001;"ROUTE_1";"INPUT"
2;365.4747000001;425.1125444621;"ROUTE_2";"INPUT"
5;309.182500001;365.4048189409;"ROUTE_1";"INPUT"
5;365.4048189409;425.1350449696;"ROUTE_2";"INPUT"
102;258.7498999983;378.3221185394;"ROUTE_1";"INPUT"
102;378.3221185394;426.4718769602;"ROUTE_2";"INPUT"
105;202.6232000031;370.7952871807;"ROUTE_1";"INPUT"
105;370.7952871807;430.7896708511;"ROUTE_2";"INPUT"
55;297.5350000001;360.3199804612;"ROUTE_1";"OUTPUT"
55;360.3199804612;431.6760847159;"ROUTE_2";"OUTPUT"
29;320.2946000025;380.0743422359;"ROUTE_1";"INPUT"
29;380.0743422359;431.6975045912;"ROUTE_2";"INPUT"
67;306.5498999991;388.3659984432;"ROUTE_1";"INPUT"
67;388.3659984432;436.3760377653;"ROUTE_2";"INPUT"
43;282.5998999998;343.220781453;"ROUTE_1";"OUTPUT"
43;343.220781453;438.9327107035;"ROUTE_2";"OUTPUT"
66;331.9765000008;380.5300813094;"ROUTE_1";"OUTPUT"
66;380.5300813094;439.3951839022;"ROUTE_2";"OUTPUT"
11;315.1000000015;374.1719778478;"ROUTE_1";"OUTPUT"
11;374.1719778478;440.7260107473;"ROUTE_2";"OUTPUT"
16;284.8500000015;375.1257322356;"ROUTE_1";"INPUT"
16;375.1257322356;440.8741394281;"ROUTE_2";"INPUT"
15;324.9368999973;392.7740999982;"ROUTE_1";"INPUT"
15;392.7740999982;443.880931817;"ROUTE_2";"INPUT"
31;313.2233000025;378.5225733779;"ROUTE_1";"OUTPUT"
31;378.5225733779;443.8958932795;"ROUTE_2";"OUTPUT"
88;319.3498999998;375.7693715505;"ROUTE_1";"INPUT"
88;375.7693715505;444.7652911618;"ROUTE_2";"INPUT"
52;294.5998999998;363.5863872357;"ROUTE_1";"OUTPUT"
52;363.5863872357;446.3961368427;"ROUTE_2";"OUTPUT"
108;318.3498999961;363.0296106301;"ROUTE_1";"OUTPUT"
108;363.0296106301;446.868799936;"ROUTE_2";"OUTPUT"
79;328.0999999978;387.1958937198;"ROUTE_1";"OUTPUT"
79;387.1958937198;447.752467934;"ROUTE_2";"OUTPUT"
38;319.3057000004;381.7628242262;"ROUTE_1";"INPUT"
38;381.7628242262;448.1353258528;"ROUTE_2";"INPUT"
42;285.6000000015;350.1418981291;"ROUTE_1";"OUTPUT"
42;350.1418981291;449.1265620627;"ROUTE_2";"OUTPUT"
95;292.8499999978;384.8569759466;"ROUTE_1";"OUTPUT"
95;384.8569759466;449.342708081;"ROUTE_2";"OUTPUT"
21;208.1000000015;394.8560157865;"ROUTE_1";"INPUT"
21;394.8560157865;450.7700897791;"ROUTE_2";"INPUT"
59;306.5998999961;382.8997881822;"ROUTE_1";"OUTPUT"
59;382.8997881822;453.9223977812;"ROUTE_2";"OUTPUT"
101;290.8500000015;413.6376999989;"ROUTE_1";"INPUT"
101;413.6376999989;459.6998510845;"ROUTE_2";"INPUT"
6;337.6000000015;400.7700399756;"ROUTE_1";"INPUT"
6;400.7700399756;460.674820289;"ROUTE_2";"INPUT"
4;346.6998999976;404.0881818533;"ROUTE_1";"OUTPUT"
4;404.0881818533;460.9745849445;"ROUTE_2";"OUTPUT"
99;349.6275000013;400.4028563425;"ROUTE_1";"INPUT"
99;400.4028563425;462.8835408315;"ROUTE_2";"INPUT"
80;335.1000000015;392.0758473426;"ROUTE_1";"OUTPUT"
80;392.0758473426;465.4163079672;"ROUTE_2";"OUTPUT"
62;340.7467;395.2185784802;"ROUTE_1";"OUTPUT"
62;395.2185784802;465.7725703977;"ROUTE_2";"OUTPUT"
9;354.0549000017;407.8412315473;"ROUTE_1";"INPUT"
9;407.8412315473;466.6034663208;"ROUTE_2";"INPUT"
106;224.8499999978;401.7029605843;"ROUTE_1";"INPUT"
106;401.7029605843;466.7092508264;"ROUTE_2";"INPUT"
107;307.8165999986;383.1824345402;"ROUTE_1";"OUTPUT"
107;383.1824345402;468.8865302578;"ROUTE_2";"OUTPUT"
14;360.8411999978;423.6071905531;"ROUTE_1";"INPUT"
14;423.6071905531;470.4182032496;"ROUTE_2";"INPUT"
94;351.3498999998;412.8010410368;"ROUTE_1";"OUTPUT"
94;412.8010410368;471.4335334077;"ROUTE_2";"OUTPUT"
91;359.6616000012;421.1851000004;"ROUTE_1";"INPUT"
91;421.1851000004;471.445484452;"ROUTE_2";"INPUT"
8;381.2697000019;434.3269648217;"ROUTE_1";"INPUT"
8;434.3269648217;474.722786624;"ROUTE_2";"INPUT"
32;353.8500000015;409.6448504329;"ROUTE_1";"OUTPUT"
32;409.6448504329;474.7506651692;"ROUTE_2";"OUTPUT"
10;335.6000000015;403.4659949727;"ROUTE_1";"INPUT"
10;403.4659949727;475.0564096309;"ROUTE_2";"INPUT"
45;371.0098999999;422.8222157508;"ROUTE_1";"INPUT"
45;422.8222157508;476.5357956551;"ROUTE_2";"INPUT"
90;356.4211999998;408.4668023027;"ROUTE_1";"OUTPUT"
90;408.4668023027;477.2134685256;"ROUTE_2";"OUTPUT"
17;334.2057000026;414.8379256316;"ROUTE_1";"INPUT"
17;414.8379256316;478.9647481665;"ROUTE_2";"INPUT"
104;291.1000000015;428.1917452663;"ROUTE_1";"INPUT"
104;428.1917452663;479.6166023016;"ROUTE_2";"INPUT"
41;342.8500000015;412.8460355699;"ROUTE_1";"OUTPUT"
41;412.8460355699;479.9702162594;"ROUTE_2";"OUTPUT"
77;368.8800000027;421.5406744629;"ROUTE_1";"INPUT"
77;421.5406744629;480.8896505348;"ROUTE_2";"INPUT"
1;310.6998999976;431.5872175992;"ROUTE_1";"INPUT"
1;431.5872175992;482.835570883;"ROUTE_2";"INPUT"
73;360.5498999991;413.4080355763;"ROUTE_1";"OUTPUT"
73;413.4080355763;484.5255965889;"ROUTE_2";"OUTPUT"
92;365.3498999998;434.4617797993;"ROUTE_1";"INPUT"
92;434.4617797993;484.5627965108;"ROUTE_2";"INPUT"
86;360.807099998;419.6881209314;"ROUTE_1";"OUTPUT"
86;419.6881209314;485.9607216679;"ROUTE_2";"OUTPUT"
25;334.1497999989;398.4749500789;"ROUTE_1";"OUTPUT"
25;398.4749500789;486.07194582;"ROUTE_2";"OUTPUT"
89;339.6600999981;415.5560927652;"ROUTE_1";"INPUT"
89;415.5560927652;489.8779513352;"ROUTE_2";"INPUT"
70;373.7061999999;450.1972999983;"ROUTE_1";"INPUT"
70;450.1972999983;491.0514046885;"ROUTE_2";"INPUT"
40;275.4313999973;328.8284610137;"ROUTE_1";"OUTPUT"
40;328.8284610137;493.2727166414;"ROUTE_2";"OUTPUT"
56;389.9507999979;434.1272339597;"ROUTE_1";"OUTPUT"
56;434.1272339597;493.7798573226;"ROUTE_2";"OUTPUT"
85;396.0904999971;455.2182730921;"ROUTE_1";"INPUT"
85;455.2182730921;496.3652130216;"ROUTE_2";"INPUT"
47;354.0477000028;431.7176158205;"ROUTE_1";"INPUT"
47;431.7176158205;497.3709564693;"ROUTE_2";"INPUT"
51;387.6070999987;450.7982913032;"ROUTE_1";"INPUT"
51;450.7982913032;498.188941855;"ROUTE_2";"INPUT"
84;367.5999999978;431.7325864993;"ROUTE_1";"INPUT"
84;431.7325864993;499.615452107;"ROUTE_2";"INPUT"
26;405.2387000024;455.1095392108;"ROUTE_1";"INPUT"
26;455.1095392108;500.011282187;"ROUTE_2";"INPUT"
57;399.1232999973;456.4806000032;"ROUTE_1";"INPUT"
57;456.4806000032;501.1632731035;"ROUTE_2";"INPUT"
103;379.2036000006;437.0295999981;"ROUTE_1";"INPUT"
103;437.0295999981;501.3221775033;"ROUTE_2";"INPUT"
93;386.5762000009;438.8963459395;"ROUTE_1";"INPUT"
93;438.8963459395;503.0547749475;"ROUTE_2";"INPUT"
72;394.5998999998;451.3833775446;"ROUTE_1";"OUTPUT"
72;451.3833775446;504.3924438767;"ROUTE_2";"OUTPUT"
61;365.1000000015;434.4220471866;"ROUTE_1";"OUTPUT"
61;434.4220471866;505.5079946443;"ROUTE_2";"OUTPUT"
19;416.5998999961;465.5304229744;"ROUTE_1";"INPUT"
19;465.5304229744;506.5005302429;"ROUTE_2";"INPUT"
27;338.8499999978;409.2611362487;"ROUTE_1";"OUTPUT"
27;409.2611362487;508.2261060216;"ROUTE_2";"OUTPUT"
68;367.1999999993;431.4322183728;"ROUTE_1";"OUTPUT"
68;431.4322183728;508.6866136417;"ROUTE_2";"OUTPUT"
3;372.0999999978;429.9734910242;"ROUTE_1";"OUTPUT"
3;429.9734910242;509.5284170397;"ROUTE_2";"OUTPUT"
75;380.3498999998;449.6017742716;"ROUTE_1";"OUTPUT"
75;449.6017742716;510.820890218;"ROUTE_2";"OUTPUT"
37;346.4192999974;423.0816241987;"ROUTE_1";"OUTPUT"
37;423.0816241987;510.9161488377;"ROUTE_2";"OUTPUT"
48;372.3498999998;435.1102372222;"ROUTE_1";"OUTPUT"
48;435.1102372222;513.8993773833;"ROUTE_2";"OUTPUT"
23;233.8500000015;474.3827770986;"ROUTE_1";"INPUT"
23;474.3827770986;514.2702750005;"ROUTE_2";"INPUT"
100;375.9603000022;435.7187558711;"ROUTE_1";"OUTPUT"
100;435.7187558711;514.2731431983;"ROUTE_2";"OUTPUT"
53;401.1658000015;452.6889673136;"ROUTE_1";"OUTPUT"
53;452.6889673136;516.9637955204;"ROUTE_2";"OUTPUT"
64;375.9498999976;441.6754179597;"ROUTE_1";"OUTPUT"
64;441.6754179597;518.8151306175;"ROUTE_2";"OUTPUT"
50;370.0999999978;437.5074230954;"ROUTE_1";"INPUT"
50;437.5074230954;522.8096170835;"ROUTE_2";"INPUT"
35;411.6229999997;457.6175239421;"ROUTE_1";"OUTPUT"
35;457.6175239421;523.2286680788;"ROUTE_2";"OUTPUT"
83;394.8500000015;462.6180243306;"ROUTE_1";"INPUT"
83;462.6180243306;523.429732576;"ROUTE_2";"INPUT"
74;402.0500000007;483.2704386003;"ROUTE_1";"INPUT"
74;483.2704386003;526.8115538135;"ROUTE_2";"INPUT"
65;407.1501999982;466.5169855542;"ROUTE_1";"INPUT"
65;466.5169855542;527.7631115951;"ROUTE_2";"INPUT"
36;384.5998999998;475.3419915177;"ROUTE_1";"INPUT"
36;475.3419915177;527.7708454393;"ROUTE_2";"INPUT"
44;411.5797999986;467.019505728;"ROUTE_1";"INPUT"
44;467.019505728;532.7963636145;"ROUTE_2";"INPUT"
13;405.1937999986;458.0011933073;"ROUTE_1";"OUTPUT"
13;458.0011933073;535.1993602328;"ROUTE_2";"OUTPUT"
58;403.3498999998;469.6850968674;"ROUTE_1";"INPUT"
58;469.6850968674;538.1190563589;"ROUTE_2";"INPUT"
2;433.1000000015;502.2842962332;"ROUTE_1";"INPUT"
2;502.2842962332;540.5645265765;"ROUTE_2";"INPUT"
49;356.4083000012;472.8396227397;"ROUTE_1";"INPUT"
49;472.8396227397;540.8550747484;"ROUTE_2";"INPUT"
96;425.065899998;470.0387141891;"ROUTE_1";"OUTPUT"
96;470.0387141891;542.0205540694;"ROUTE_2";"OUTPUT"
7;421.7373000011;471.9781351127;"ROUTE_1";"OUTPUT"
7;471.9781351127;542.2746557519;"ROUTE_2";"OUTPUT"
87;422.9248000011;477.3749353476;"ROUTE_1";"INPUT"
87;477.3749353476;542.6388592683;"ROUTE_2";"INPUT"
28;386.5971000008;450.3415315934;"ROUTE_1";"OUTPUT"
28;450.3415315934;543.4898848049;"ROUTE_2";"OUTPUT"
69;419.8999999985;461.9800797217;"ROUTE_1";"OUTPUT"
69;461.9800797217;543.9308147468;"ROUTE_2";"OUTPUT"
63;432.5998999998;492.8107628562;"ROUTE_1";"OUTPUT"
63;492.8107628562;554.1687624194;"ROUTE_2";"OUTPUT"
66;441.8533000015;497.4919011742;"ROUTE_1";"INPUT"
66;497.4919011742;554.5469435342;"ROUTE_2";"INPUT"
39;412.7234999985;482.0799112543;"ROUTE_1";"OUTPUT"
39;482.0799112543;555.1175125279;"ROUTE_2";"OUTPUT"
60;390.1000000015;509.4111533277;"ROUTE_1";"INPUT"
60;509.4111533277;560.1161195859;"ROUTE_2";"INPUT"
29;443.0998999998;508.1162122153;"ROUTE_1";"INPUT"
29;508.1162122153;561.4343293756;"ROUTE_2";"INPUT"
105;439.1000000015;494.8624260314;"ROUTE_1";"OUTPUT"
105;494.8624260314;561.7006120235;"ROUTE_2";"OUTPUT"
82;402.118999999;506.8280000016;"ROUTE_1";"INPUT"
82;506.8280000016;561.9592945091;"ROUTE_2";"INPUT"
102;437.1000000015;490.7433292158;"ROUTE_1";"OUTPUT"
102;490.7433292158;567.1873551942;"ROUTE_2";"OUTPUT"
76;421.8500000015;493.0977588221;"ROUTE_1";"OUTPUT"
76;493.0977588221;568.2670749873;"ROUTE_2";"OUTPUT"
12;403.1964000016;478.1664903238;"ROUTE_1";"OUTPUT"
12;478.1664903238;568.7010706328;"ROUTE_2";"OUTPUT"
52;448.7266000025;525.8250999972;"ROUTE_1";"INPUT"
52;525.8250999972;569.7838612497;"ROUTE_2";"INPUT"
62;468.6666000001;512.2325095087;"ROUTE_1";"OUTPUT"
62;512.2325095087;571.7760916799;"ROUTE_2";"OUTPUT"
108;450.1915000007;516.4861999974;"ROUTE_1";"INPUT"
108;516.4861999974;572.87097409;"ROUTE_2";"INPUT"
80;468.7214999981;524.480507724;"ROUTE_1";"INPUT"
80;524.480507724;575.2894810028;"ROUTE_2";"INPUT"
33;419.8500000015;485.6991515383;"ROUTE_1";"OUTPUT"
33;485.6991515383;576.2145031542;"ROUTE_2";"OUTPUT"
42;452.5112999976;509.7210016549;"ROUTE_1";"INPUT"
42;509.7210016549;578.5454105623;"ROUTE_2";"INPUT"
88;454.7998999991;534.6854999997;"ROUTE_1";"INPUT"
88;534.6854999997;579.1996036209;"ROUTE_2";"INPUT"
18;422.3498999998;507.4518166073;"ROUTE_1";"INPUT"
18;507.4518166073;580.4099121578;"ROUTE_2";"INPUT"
95;452.4801000021;507.365251787;"ROUTE_1";"OUTPUT"
95;507.365251787;581.7559461258;"ROUTE_2";"OUTPUT"
11;443.1854000017;496.1287939996;"ROUTE_1";"INPUT"
11;496.1287939996;582.7222221755;"ROUTE_2";"INPUT"
98;423.8222000003;532.7868000008;"ROUTE_1";"INPUT"
98;532.7868000008;583.0124180503;"ROUTE_2";"INPUT"
54;421.7119000033;490.8836634047;"ROUTE_1";"OUTPUT"
54;490.8836634047;583.1627273969;"ROUTE_2";"OUTPUT"
67;448.3498999961;494.707917694;"ROUTE_1";"OUTPUT"
67;494.707917694;583.7098894455;"ROUTE_2";"OUTPUT"
5;437.1000000015;506.6768364087;"ROUTE_1";"INPUT"
5;506.6768364087;584.8072570413;"ROUTE_2";"INPUT"
41;483.9127999991;540.6184925847;"ROUTE_1";"INPUT"
41;540.6184925847;588.321886681;"ROUTE_2";"INPUT"
20;379.8500000015;527.279187303;"ROUTE_1";"INPUT"
20;527.279187303;588.3746239766;"ROUTE_2";"INPUT"
30;394.1000000015;460.6267700009;"ROUTE_1";"OUTPUT"
30;460.6267700009;592.0168161541;"ROUTE_2";"OUTPUT"
34;419.8500000015;501.8166160472;"ROUTE_1";"INPUT"
34;501.8166160472;593.9780274555;"ROUTE_2";"INPUT"
55;434.2252999991;499.7433614694;"ROUTE_1";"OUTPUT"
55;499.7433614694;595.1160228848;"ROUTE_2";"OUTPUT"
57;511.8499999978;536.8220555931;"ROUTE_1";"OUTPUT"
57;536.8220555931;599.3993192464;"ROUTE_2";"OUTPUT"
71;433.3498999961;524.9320385754;"ROUTE_1";"OUTPUT"
71;524.9320385754;601.3735281862;"ROUTE_2";"OUTPUT"
86;488.6264000013;534.7210084237;"ROUTE_1";"OUTPUT"
86;534.7210084237;605.079087954;"ROUTE_2";"OUTPUT"
91;483.0999999978;535.4211809337;"ROUTE_1";"OUTPUT"
91;535.4211809337;608.3197540231;"ROUTE_2";"OUTPUT"
79;451.4801000021;546.5582368523;"ROUTE_1";"INPUT"
79;546.5582368523;610.2749437466;"ROUTE_2";"INPUT"
47;509.3498999961;535.9966631345;"ROUTE_1";"OUTPUT"
47;535.9966631345;611.148988083;"ROUTE_2";"OUTPUT"
73;487.5270000026;549.5405000001;"ROUTE_1";"INPUT"
73;549.5405000001;618.4397472404;"ROUTE_2";"INPUT"
97;407.6999999993;551.5952984467;"ROUTE_1";"OUTPUT"
97;551.5952984467;620.4039779417;"ROUTE_2";"OUTPUT"
15;454.5998999961;517.297624439;"ROUTE_1";"OUTPUT"
15;517.297624439;623.5614691377;"ROUTE_2";"OUTPUT"
106;478.8998999968;560.5852121525;"ROUTE_1";"INPUT"
106;560.5852121525;624.2413276881;"ROUTE_2";"INPUT"
72;506.1129000001;560.505875133;"ROUTE_1";"INPUT"
72;560.505875133;625.7643823549;"ROUTE_2";"INPUT"
56;495.8446000032;553.5207523555;"ROUTE_1";"INPUT"
56;553.5207523555;626.3694590703;"ROUTE_2";"INPUT"
51;509.0999999978;538.2463256679;"ROUTE_1";"OUTPUT"
51;538.2463256679;627.2556767687;"ROUTE_2";"OUTPUT"
31;445.7280000001;520.7068272047;"ROUTE_1";"OUTPUT"
31;520.7068272047;629.158825472;"ROUTE_2";"OUTPUT"
89;500.0999999978;561.7038693018;"ROUTE_1";"OUTPUT"
89;561.7038693018;631.4690422192;"ROUTE_2";"OUTPUT"
90;480.736399997;555.6680446602;"ROUTE_1";"OUTPUT"
90;555.6680446602;631.5409726053;"ROUTE_2";"OUTPUT"
10;486.0999999978;562.3353077993;"ROUTE_1";"INPUT"
10;562.3353077993;632.2906131297;"ROUTE_2";"INPUT"
59;456.6543000005;523.7460575104;"ROUTE_1";"OUTPUT"
59;523.7460575104;634.8015078977;"ROUTE_2";"OUTPUT"
45;486.8500000015;572.9417000003;"ROUTE_1";"INPUT"
45;572.9417000003;636.2678026296;"ROUTE_2";"INPUT"
32;477.4265000001;594.4997558631;"ROUTE_1";"INPUT"
32;594.4997558631;637.0512101538;"ROUTE_2";"INPUT"
75;514.3409999982;602.4855102152;"ROUTE_1";"INPUT"
75;602.4855102152;638.4329012744;"ROUTE_2";"INPUT"
94;475.3069999963;562.4733835086;"ROUTE_1";"INPUT"
94;562.4733835086;638.5852226056;"ROUTE_2";"INPUT"
38;458.3999999985;520.3739074469;"ROUTE_1";"OUTPUT"
38;520.3739074469;638.9972343594;"ROUTE_2";"OUTPUT"
46;426.8500000015;493.5189894401;"ROUTE_1";"INPUT"
46;493.5189894401;640.6194094569;"ROUTE_2";"INPUT"
81;431.8500000015;564.1493367516;"ROUTE_1";"INPUT"
81;564.1493367516;640.8337992877;"ROUTE_2";"INPUT"
70;504.5998999998;555.761862088;"ROUTE_1";"OUTPUT"
70;555.761862088;641.1372138225;"ROUTE_2";"OUTPUT"
24;408.2256999984;500.7945713326;"ROUTE_1";"INPUT"
24;500.7945713326;644.9858619533;"ROUTE_2";"INPUT"
2;551.3498999998;567.5133210123;"ROUTE_1";"OUTPUT"
2;567.5133210123;646.3545226231;"ROUTE_2";"OUTPUT"
100;517.1377999969;576.4119389132;"ROUTE_1";"OUTPUT"
100;576.4119389132;646.6976821274;"ROUTE_2";"OUTPUT"
99;472.8500000015;531.2485126145;"ROUTE_1";"OUTPUT"
99;531.2485126145;646.7819729373;"ROUTE_2";"OUTPUT"
77;490.0500000007;580.8977170475;"ROUTE_1";"OUTPUT"
77;580.8977170475;647.8374929205;"ROUTE_2";"OUTPUT"
96;545.5971999988;588.838753242;"ROUTE_1";"OUTPUT"
96;588.838753242;647.9789337888;"ROUTE_2";"OUTPUT"
36;543.6998999976;556.7760523632;"ROUTE_1";"OUTPUT"
36;556.7760523632;651.3560147285;"ROUTE_2";"OUTPUT"
104;490.3498999998;564.9995235056;"ROUTE_1";"INPUT"
104;564.9995235056;651.6893420406;"ROUTE_2";"INPUT"
43;441.8966000006;502.3481177352;"ROUTE_1";"INPUT"
43;502.3481177352;651.9496124908;"ROUTE_2";"INPUT"
9;476.5998999998;549.8135940656;"ROUTE_1";"OUTPUT"
9;549.8135940656;652.5058718212;"ROUTE_2";"OUTPUT"
61;508.1556999981;598.9955301285;"ROUTE_1";"INPUT"
61;598.9955301285;655.1727522127;"ROUTE_2";"INPUT"
64;521.313699998;585.7451000027;"ROUTE_1";"INPUT"
64;585.7451000027;655.1909103394;"ROUTE_2";"INPUT"
84;510.3000000007;568.1397227161;"ROUTE_1";"OUTPUT"
84;568.1397227161;655.1993506998;"ROUTE_2";"OUTPUT"
40;495.7864000015;558.290681202;"ROUTE_1";"INPUT"
40;558.290681202;655.3049100675;"ROUTE_2";"INPUT"
68;511.2989999987;569.3006713018;"ROUTE_1";"INPUT"
68;569.3006713018;661.1085422821;"ROUTE_2";"INPUT"
103;511.0999999978;583.7755421773;"ROUTE_1";"OUTPUT"
103;583.7755421773;663.1823397912;"ROUTE_2";"OUTPUT"
48;517.0720999986;569.1509711854;"ROUTE_1";"OUTPUT"
48;569.1509711854;663.9692480639;"ROUTE_2";"OUTPUT"
101;471.6000000015;541.6568000019;"ROUTE_1";"INPUT"
101;541.6568000019;664.8602975383;"ROUTE_2";"INPUT"
19;518.5998999961;567.9510344639;"ROUTE_1";"OUTPUT"
19;567.9510344639;665.645746965;"ROUTE_2";"OUTPUT"
85;509.0999999978;560.6651151367;"ROUTE_1";"OUTPUT"
85;560.6651151367;666.8669151329;"ROUTE_2";"OUTPUT"
49;554.3498999998;576.7261862233;"ROUTE_1";"OUTPUT"
49;576.7261862233;667.0214421451;"ROUTE_2";"OUTPUT"
80;587.8500000015;599.6702630855;"ROUTE_1";"OUTPUT"
80;599.6702630855;668.352996219;"ROUTE_2";"OUTPUT"
53;521.3137999997;592.0032589957;"ROUTE_1";"INPUT"
53;592.0032589957;669.474118229;"ROUTE_2";"INPUT"
25;489.6860999987;578.5161403529;"ROUTE_1";"OUTPUT"
25;578.5161403529;671.5808744654;"ROUTE_2";"OUTPUT"
13;537.6004000008;599.0804135911;"ROUTE_1";"OUTPUT"
13;599.0804135911;672.0681326576;"ROUTE_2";"OUTPUT"
44;545.6000000015;624.2120732106;"ROUTE_1";"OUTPUT"
44;624.2120732106;686.0460503139;"ROUTE_2";"OUTPUT"
50;532.5998999961;609.6722428873;"ROUTE_1";"INPUT"
50;609.6722428873;690.177930899;"ROUTE_2";"INPUT"
3;512.2743999995;587.7918667384;"ROUTE_1";"OUTPUT"
3;587.7918667384;690.633611951;"ROUTE_2";"OUTPUT"
42;593;606.887153279;"ROUTE_1";"OUTPUT"
42;606.887153279;691.9290077835;"ROUTE_2";"OUTPUT"
41;600.9499999993;614.0092025623;"ROUTE_1";"OUTPUT"
41;614.0092025623;691.9515134767;"ROUTE_2";"OUTPUT"
93;514.8499999978;611.0076819882;"ROUTE_1";"INPUT"
93;611.0076819882;693.8056417294;"ROUTE_2";"INPUT"
78;415.3498999998;527.4135999978;"ROUTE_1";"INPUT"
78;527.4135999978;695.0648692511;"ROUTE_2";"INPUT"
62;574.9594999999;647.5029361956;"ROUTE_1";"INPUT"
62;647.5029361956;695.0920962542;"ROUTE_2";"INPUT"
65;544.8000000007;625.4817676358;"ROUTE_1";"INPUT"
65;625.4817676358;695.6014219299;"ROUTE_2";"INPUT"
21;465.3498999998;587.099590309;"ROUTE_1";"OUTPUT"
21;587.099590309;700.6931528114;"ROUTE_2";"OUTPUT"
